TEXT,LABEL
"it is the handiest thing for slicing potatoes for scalloped potatoes and chips. What's your favourite cut of them?

This is my personal opinion on this. If something is wrong I can always",1
"though the controversial korean filmmaker 's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .",1
"though the controversial korean filmmaker's latest effort is not for all tastes, it offers gorgeous imagery, effective performances, and an increasingly unsettling sense of foreboding.

This review was updated on 27",1
"though the controversial korean filmmaker's latest effort is not for all tastes, it offers gorgeous imagery, effective performances, and an increasingly unsettling sense of foreboding. At times it comes across as a parody",1
i bought this is a gift for my brother .,1
i bought this is a gift for my brother... but I only bought the package a few days ago for him because a few days ago my brother noticed that on the box of a special gift for his,1
"i bought this is a gift for my brother. Just a nice one for him to show me all he can do for us. His work does go really well with this.

Rated 5 out of 5",1
"while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .",1
"while surprisingly sincere, this average little story is adorned with some awesome action photography and surfing. That's why I'd also like you guys here - to let me be clear - this ""Catch-22""",1
"while surprisingly sincere, this average little story is adorned with some awesome action photography and surfing. The fact that all of those photos look so well shot, even though she is so much more than a kid, speaks",1
"a hideous , confusing spectacle , one that may well put the nail in the coffin of any future rice adaptations .",0
"a hideous, confusing spectacle, one that may well put the nail in the coffin of any future rice adaptations. To the wise, who know it best …

One of the most memorable moments of his life",0
"a hideous, confusing spectacle, one that may well put the nail in the coffin of any future rice adaptations. As a result of these developments and to which all rice adaptations have a place, the character of the",0
